Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.156643,0.019351934,7.010060873801408e-05,-0.034054654,-0.760573297,0.0074,0.0117,0.0141,0.0172,0.0197,0.0219,0.0246,0.027,0.0303,0.0402,,0.35047936265761864,0.4003136917912045,0.8335047791249038,0.041391675,0.14548004142106566,0.053237325,0.064206978,0.094846972,0.11462862348947633,0.9827638099085692,0.9815564066570499,0.8791252417037643,0.055853963477109324,0.08430541,0.072018365
0.170658,0.022313049,7.657815380086101e-05,0.086274599,-0.497607705,0.0105,0.0138,0.0168,0.0196,0.0223,0.0251,0.0276,0.0301,0.0334,0.0476,,0.41681069486629746,0.4740692489461134,0.9043856331029354,0.037110123,0.1266311139388928,0.080421841,0.10143859688172337,0.10382385554318328,0.096402538,0.8668405487572911,0.9025316616064257,0.9246921741834786,0.080168184,0.061370632147982454,0.079075274
0.159706,0.021239714,7.869483642147283e-05,0.077556192,-0.751754988,0.0098,0.0131,0.0156,0.0185,0.0214,0.0235,0.0262,0.0297,0.0334,0.0415,,0.3827275025674353,0.45642391037790897,0.5265219916183079,0.040497018308416184,0.1105185691623336,0.044545861,0.11149036711116125,0.12082389714494557,0.090979726,0.889293921,0.9543003678782238,0.9926928905960268,0.056607138,0.054987518763347426,0.09582714
0.155854,0.023297331,0.000104679,-0.018935041,-0.736927542,0.0095,0.0135,0.017,0.0202,0.0233,0.0264,0.03,0.033,0.0367,0.0482,,0.3793081925212793,0.45256000565670035,0.5572988351772316,0.040045548523299425,0.13807075200428887,0.055449850269811474,0.10788219992993445,0.11723065599151311,0.13699311153758048,0.8134743676807143,0.9238083512255664,0.9388406459124791,0.063978126,0.09001,0.092956685
0.168915,0.02416885,9.574447535839792e-05,0.021073923,-0.803865995,0.0108,0.0147,0.0179,0.0216,0.0242,0.0271,0.0302,0.0334,0.0372,0.0465,,0.4004006135771941,0.43483934142345615,0.8577832363888107,0.042172177,0.1484456108632147,0.080535485,0.089294299,0.075570386,0.1445053789054567,0.8581024274572592,0.9121262480882096,0.8544634572807787,0.060058343787311765,0.063579044,0.054581993
0.169237,0.022688874,0.000104464,0.015589956,-0.799736651,0.0091,0.013,0.0165,0.0195,0.0225,0.0256,0.0288,0.0323,0.037,0.0491,,0.3572250358169399,0.41820938547990355,0.8141191693577863,0.046388139,0.12761547885126345,0.078662561,0.089157255,0.088604487,0.090086562,0.9700885945868502,0.8850413796796208,0.8948000548719649,0.055026456,0.055998728,0.061426778
0.157203,0.020896848,8.698690965096188e-05,0.044186583,-0.696123766,0.008,0.0117,0.0157,0.0183,0.0209,0.0234,0.0262,0.0292,0.0337,0.0437,,0.41092572999443866,0.4142565587437183,0.7637233086368393,0.039840459,0.12125703767680836,0.064908521,0.097763727,0.12227099510611975,0.11665828640716915,0.8012116670891456,0.8338472386597956,0.9057560008932493,0.092933153,0.092199246,0.098175259
0.167221,0.022284587,8.643333355395567e-05,0.025984553,-0.76926102,0.0095,0.0134,0.0165,0.02,0.0225,0.025,0.0277,0.0311,0.0346,0.0461,,0.3680217195597683,0.417143162,0.8776173317186183,0.040808406,0.12049471496045501,0.046254723,0.060070698,0.11131645875696781,0.14111635798401986,0.8103735179937804,0.8952092923555527,0.8901538587311046,0.085533061,0.058415879,0.092182613
0.187305,0.022294724,8.674318824545382e-05,-0.099729555,-0.812041369,0.0089,0.0138,0.0166,0.0197,0.0227,0.0251,0.028,0.0314,0.0345,0.0419,,0.41693316587608387,0.4678470806769959,0.7210951441987081,0.042178611,0.1488702184009721,0.085878883,0.086891616,0.11198711691698339,0.14399334903798502,0.9035336130019441,0.8286748500987666,0.9761184237030149,0.057396401,0.065951279,0.098346392
0.184276,0.024911922,7.285041145816044e-05,-0.120036827,-0.512808758,0.0132,0.0169,0.0205,0.0228,0.0251,0.0275,0.0298,0.0324,0.0361,0.046,,0.36999374991903156,0.4530935662155943,0.5387868631343139,0.043825074,0.12670305774156906,0.083572973,0.056540444,0.12816790364354128,0.11402303243782214,0.8694036847126858,0.8760078302838475,0.9637065903075686,0.076322249,0.079765342,0.084053148
