Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100
0.3906,0.4441,0.8732,0.0392,0.1135,0.0598,0.0616,0.0758,0.0978,0.9985,0.9653,0.8842,0.0659,0.0969,0.0986,0.160268,0.023890864,6.78e-05,-0.265466166,-0.565681857,0.0122,0.016,0.0198,0.0218,0.0251,0.0263,0.0294,0.0316,0.0348,0.0406
0.3541,0.4632,0.8628,0.0371,0.1361,0.048,0.0826,0.095,0.1136,0.953,0.9033,0.9134,0.0515,0.0571,0.0811,0.176331,0.027149304,0.000108568,0.494851518,1.020172858,0.0148,0.0187,0.022,0.0242,0.0265,0.0297,0.032,0.0351,0.04,0.0663
0.3653,0.4044,0.5753,0.0422,0.1238,0.0604,0.0732,0.089,0.1071,0.8429,0.8042,0.8084,0.0783,0.0815,0.0942,0.224854,0.025934433,0.000116837,0.027881156,-0.672701026,0.0113,0.0161,0.0203,0.023,0.026,0.0296,0.0327,0.0356,0.04,0.0539
0.3824,0.4849,0.8586,0.042,0.132,0.0667,0.0743,0.0994,0.1087,0.9448,0.8226,0.9278,0.067,0.0769,0.0919,0.122174,0.022847309,7.32e-05,0.043247506,-0.556067206,0.0118,0.0157,0.0179,0.0204,0.0224,0.0257,0.0268,0.0304,0.0355,0.045
0.3695,0.4863,0.8367,0.0427,0.1446,0.0685,0.0932,0.1114,0.1187,0.846,0.924,0.9036,0.0611,0.065,0.0938,0.129911,0.025908604,9.87e-05,0.15100677,-0.403655247,0.013,0.0166,0.0204,0.0228,0.0258,0.0285,0.0317,0.0348,0.039,0.0532
0.3862,0.4843,0.7598,0.0497,0.1496,0.0588,0.0819,0.1068,0.1259,0.9829,0.8128,0.9335,0.0557,0.0564,0.0767,0.113827,0.019157325,6.83e-05,0.060799614,-0.731445631,0.0083,0.011,0.0144,0.0163,0.0196,0.0213,0.0247,0.0262,0.0304,0.0403
0.356,0.47,0.6665,0.0492,0.1368,0.0699,0.08,0.1043,0.1124,0.9605,0.8576,0.8932,0.0536,0.0817,0.0866,0.163833,0.024477942,0.000120333,0.171355609,-0.621276933,0.0099,0.0133,0.0174,0.0213,0.024,0.0269,0.031,0.0354,0.0392,0.0555
0.362,0.4843,0.661,0.0434,0.1268,0.0563,0.0751,0.0928,0.1138,0.8389,0.9971,0.9488,0.0598,0.0627,0.082,0.143198,0.019647888,7.65e-05,0.044273786,-0.808124395,0.0068,0.011,0.0145,0.0166,0.0199,0.022,0.0252,0.0273,0.0315,0.0403
0.3741,0.4637,0.8748,0.0381,0.1273,0.0546,0.0837,0.0947,0.1232,0.876,0.8422,0.8095,0.0577,0.0639,0.0898,0.151536,0.025605265,8.33e-05,-0.008787215,-0.289668133,0.0145,0.0167,0.0203,0.0231,0.0252,0.028,0.0311,0.0334,0.0372,0.0517
0.3563,0.4771,0.849,0.041,0.1228,0.059,0.0676,0.0939,0.116,0.8552,0.8705,0.8036,0.0547,0.0631,0.0767,0.157738,0.025855228,9.12e-05,-0.01142904,-0.631095341,0.014,0.0165,0.0198,0.023,0.0256,0.0283,0.0317,0.0349,0.0387,0.0497
0.3695,0.4679,0.8701,0.0437,0.1186,0.0569,0.0779,0.0942,0.0962,0.8272,0.8508,0.9113,0.0606,0.0625,0.0737,0.155121,0.025507244,7.95e-05,-0.095091304,-0.31797404,0.0143,0.0174,0.0203,0.0231,0.0258,0.0276,0.031,0.0336,0.0365,0.0502
0.3792,0.4671,0.7251,0.0486,0.1366,0.0591,0.0892,0.1017,0.1206,0.9982,0.8002,0.9151,0.0838,0.0902,0.0922,0.144406,0.021243217,7.77e-05,0.042521194,-0.652289137,0.0103,0.013,0.0152,0.0195,0.0209,0.0239,0.0262,0.0294,0.033,0.0458
0.3707,0.448,0.9031,0.0375,0.1135,0.0514,0.0634,0.086,0.0908,0.8088,0.9223,0.8824,0.0552,0.0612,0.0815,0.175584,0.025379162,7.73e-05,-0.159682,-0.25200137,0.014,0.0175,0.0211,0.0238,0.026,0.028,0.0304,0.033,0.0361,0.0485
0.3858,0.415,0.7228,0.0467,0.1427,0.0818,0.0875,0.1052,0.1244,0.8778,0.8942,0.9393,0.0801,0.0878,0.0992,0.18742,0.030140394,0.000131051,0.039352662,-0.676472268,0.014,0.0206,0.0232,0.0266,0.0303,0.0331,0.0366,0.0401,0.0455,0.0559
0.418,0.4859,0.8432,0.0472,0.1131,0.0538,0.0791,0.0893,0.1018,0.9716,0.8862,0.8871,0.0642,0.0725,0.0868,0.087645,0.016380542,4.67e-05,0.098766243,-0.717464573,0.0064,0.0108,0.0119,0.0144,0.0156,0.0181,0.0206,0.0224,0.0254,0.0346
0.3681,0.4769,0.9141,0.036,0.1105,0.0548,0.0566,0.0704,0.0879,0.8788,0.8251,0.8262,0.055,0.0579,0.0668,0.146845,0.022681533,6.28e-05,-0.219390362,-0.468275465,0.0118,0.0157,0.0187,0.0211,0.023,0.0251,0.0271,0.0304,0.0331,0.043
0.3796,0.4519,0.7659,0.0358,0.1131,0.0465,0.0661,0.0823,0.0949,0.8137,0.8843,0.8917,0.0613,0.0639,0.0832,0.160928,0.019936728,6.46e-05,0.09646619,-0.627036885,0.0099,0.0121,0.0154,0.0172,0.0205,0.0218,0.0247,0.0269,0.0314,0.043
0.3868,0.4349,0.7773,0.0434,0.1156,0.0527,0.0715,0.0955,0.1034,0.9731,0.9138,0.8407,0.057,0.061,0.0693,0.170592,0.021564291,6.07e-05,-0.033455823,-0.623609221,0.0109,0.0145,0.0166,0.0197,0.0212,0.0246,0.0258,0.0287,0.0321,0.0403
0.4148,0.4712,0.5465,0.043,0.1449,0.0567,0.0809,0.1131,0.1308,0.8104,0.8187,0.8739,0.0547,0.0615,0.0725,0.099716,0.017130513,6.37e-05,0.142867669,-0.865604151,0.0061,0.0102,0.0111,0.015,0.0161,0.0198,0.0215,0.0247,0.0275,0.0367
0.3817,0.4858,0.8336,0.0494,0.1327,0.0623,0.0964,0.1123,0.1218,0.8473,0.9951,0.9597,0.0527,0.0581,0.0614,0.118571,0.023100889,8.49e-05,0.155069618,-0.637116416,0.0116,0.0156,0.017,0.0201,0.0223,0.0258,0.0275,0.0314,0.0363,0.045
0.3631,0.4309,0.8384,0.0436,0.1136,0.0592,0.0781,0.0796,0.0955,0.9792,0.9795,0.9015,0.0543,0.0558,0.0984,0.200403,0.028995694,9.33e-05,-0.222212119,-0.399751912,0.0157,0.0201,0.0238,0.0265,0.0301,0.0317,0.035,0.0374,0.0416,0.0502
0.3911,0.4532,0.8002,0.0417,0.1329,0.0575,0.0849,0.0926,0.1181,0.9001,0.8286,0.8194,0.0714,0.0733,0.0992,0.145134,0.022317635,7.19e-05,0.004257706,-0.652093382,0.0112,0.0151,0.0165,0.0209,0.0222,0.0252,0.027,0.0304,0.0335,0.0439
0.3536,0.4837,0.8435,0.0465,0.1122,0.0545,0.0697,0.0865,0.0969,0.9944,0.9942,0.9705,0.0597,0.083,0.0842,0.154586,0.024932716,8.79e-05,0.106444153,-0.416478466,0.0118,0.016,0.0195,0.0218,0.0249,0.027,0.0304,0.0333,0.037,0.0502
0.3907,0.497,0.8442,0.0464,0.1238,0.0593,0.0761,0.0937,0.0992,0.9062,0.9534,0.883,0.0799,0.0847,0.0924,0.101592,0.019148476,5.91e-05,0.063654863,-0.624548187,0.0094,0.0115,0.0148,0.016,0.0201,0.0212,0.0236,0.026,0.0295,0.0418
0.4146,0.4483,0.7126,0.0411,0.118,0.0536,0.0738,0.0942,0.111,0.9747,0.9904,0.9196,0.0504,0.0686,0.0985,0.132223,0.01816359,6.22e-05,0.106691827,-0.688695365,0.0068,0.0108,0.0142,0.0154,0.0185,0.0206,0.0223,0.0254,0.0285,0.0415
0.3662,0.4775,0.7805,0.0495,0.1284,0.0751,0.0802,0.1111,0.113,0.8523,0.9095,0.8474,0.053,0.058,0.0723,0.145792,0.026579674,0.000118252,0.074537243,-0.75293138,0.0117,0.016,0.02,0.0233,0.0258,0.0296,0.0333,0.0368,0.0411,0.0522
0.4041,0.4292,0.697,0.0399,0.1179,0.0543,0.0713,0.0902,0.0945,0.8128,0.8683,0.9549,0.0703,0.0767,0.095,0.158166,0.018413632,5.78e-05,-0.006259455,-0.807962793,0.0084,0.0107,0.0137,0.0152,0.0187,0.0209,0.0228,0.0254,0.0286,0.0384
0.3918,0.4482,0.853,0.0368,0.117,0.0519,0.0707,0.0864,0.104,0.8627,0.8006,0.8536,0.0704,0.0806,0.0912,0.152471,0.022722256,6.54e-05,-0.024079299,-0.362990134,0.0122,0.0147,0.0187,0.0204,0.0226,0.0253,0.027,0.0297,0.0331,0.0456
0.4183,0.4592,0.8412,0.0378,0.1119,0.0498,0.0732,0.0763,0.0996,0.8506,0.8145,0.9403,0.0767,0.0841,0.095,0.115403,0.016566689,3.92e-05,-0.042265951,-0.747317761,0.0091,0.0106,0.0121,0.015,0.0162,0.0186,0.0205,0.0222,0.0256,0.0316
0.3756,0.4419,0.7958,0.0411,0.1147,0.0537,0.0707,0.0867,0.0899,0.9957,0.9828,0.9129,0.0548,0.0582,0.0818,0.177667,0.023477088,7.04e-05,-0.072463808,-0.584008073,0.012,0.0158,0.0196,0.0216,0.0245,0.026,0.0283,0.0311,0.0346,0.0439
0.358,0.4518,0.6417,0.0368,0.1386,0.051,0.0604,0.1043,0.1058,0.9022,0.8718,0.9794,0.0725,0.0846,0.0877,0.181609,0.020722406,8.54e-05,0.226168883,-0.468712212,0.0096,0.0113,0.015,0.0176,0.0212,0.023,0.026,0.0284,0.0334,0.0492
0.3544,0.4408,0.6223,0.0353,0.1113,0.0506,0.0648,0.0792,0.0878,0.801,0.8231,0.8345,0.0783,0.0802,0.0976,0.197655,0.021693842,8.55e-05,0.064185901,-0.65496093,0.0102,0.0131,0.0154,0.0198,0.0212,0.0241,0.0263,0.0304,0.034,0.0461
0.3519,0.4741,0.8859,0.0378,0.1352,0.0567,0.0728,0.1063,0.1179,0.9218,0.9021,0.8578,0.0662,0.091,0.0989,0.162008,0.028007069,0.000101573,-0.03268752,-0.396229259,0.0156,0.0201,0.022,0.0255,0.027,0.031,0.0344,0.0364,0.0409,0.0539
0.3742,0.4281,0.9431,0.0368,0.137,0.0455,0.079,0.0923,0.1139,0.9512,0.8467,0.845,0.0557,0.0585,0.0594,0.190429,0.027304521,9.65e-05,-0.199525834,-0.188996079,0.0147,0.0198,0.0223,0.0252,0.0276,0.0302,0.0329,0.0355,0.0394,0.0524
0.37,0.4414,0.8209,0.0435,0.1406,0.0589,0.0689,0.1047,0.1277,0.8831,0.87,0.905,0.0676,0.0691,0.0938,0.172313,0.02839747,0.000109792,0.015522869,-0.498120267,0.0137,0.0199,0.0224,0.0256,0.028,0.0314,0.0342,0.0374,0.0419,0.0559
0.3571,0.4053,0.7873,0.0471,0.1344,0.0714,0.075,0.1113,0.1177,0.9823,0.8652,0.9828,0.0676,0.0685,0.0784,0.226875,0.033689911,0.000136464,-0.096966884,-0.566908211,0.0186,0.0234,0.0264,0.0305,0.0346,0.0367,0.041,0.0446,0.0488,0.0585
0.399,0.4852,0.5028,0.0379,0.1275,0.0517,0.0719,0.0929,0.1156,0.9867,0.964,0.8309,0.0596,0.068,0.071,0.099909,0.015088166,4.87e-05,0.17132518,-0.875560988,0.0058,0.0093,0.0108,0.0121,0.0153,0.0162,0.0202,0.0215,0.025,0.0328
0.3972,0.4961,0.5508,0.0485,0.1248,0.0688,0.0857,0.0959,0.1082,0.8748,0.8858,0.9921,0.0776,0.0898,0.097,0.098312,0.018055708,6.64e-05,0.043269179,-0.873720049,0.0063,0.0106,0.0123,0.0159,0.018,0.0207,0.0224,0.0257,0.0292,0.0377
0.3871,0.4826,0.9302,0.044,0.1485,0.0699,0.0756,0.1062,0.1325,0.9767,0.8286,0.8375,0.0521,0.0698,0.0866,0.11922,0.026067643,7.84e-05,-0.388499556,-0.436480652,0.0148,0.0189,0.0215,0.0245,0.0263,0.0297,0.0321,0.0343,0.0371,0.043
0.3616,0.4752,0.8301,0.0385,0.1139,0.0569,0.0765,0.0773,0.1016,0.9809,0.9789,0.8921,0.0521,0.0531,0.0556,0.159094,0.02398191,7.97e-05,0.082200883,-0.315360234,0.0117,0.0161,0.0198,0.0214,0.0248,0.0266,0.0291,0.0321,0.0357,0.0536
0.409,0.4347,0.5395,0.0365,0.1322,0.0563,0.0693,0.0952,0.1237,0.9793,0.8817,0.8164,0.0765,0.086,0.0961,0.148457,0.017592436,6.21e-05,0.047720993,-0.86121948,0.0063,0.0099,0.0117,0.0145,0.0169,0.0205,0.022,0.0248,0.0281,0.0384
0.3911,0.4206,0.7362,0.0352,0.12,0.0571,0.0801,0.084,0.1043,0.8551,0.9978,0.9451,0.0502,0.0556,0.0682,0.179747,0.021469097,6.57e-05,0.041151044,-0.569926567,0.011,0.0148,0.0163,0.0202,0.0215,0.0242,0.0258,0.0286,0.0326,0.043
0.3843,0.4342,0.7623,0.0468,0.1227,0.0571,0.0844,0.0873,0.1004,0.821,0.9453,0.8887,0.0765,0.0916,0.0923,0.174021,0.023924198,7.56e-05,-0.135512728,-0.63797725,0.0122,0.015,0.0196,0.0211,0.0246,0.0265,0.0296,0.0323,0.035,0.0458
0.4075,0.4163,0.6562,0.0407,0.1371,0.0619,0.0693,0.1081,0.1166,0.887,0.9764,0.9162,0.0717,0.0763,0.0936,0.164883,0.020968155,7.46e-05,-0.032568777,-0.777581232,0.0096,0.012,0.0153,0.0197,0.021,0.0237,0.0264,0.0287,0.0322,0.0415
0.3815,0.489,0.6721,0.0462,0.1319,0.0664,0.0821,0.0874,0.1135,0.833,0.9903,0.9062,0.0675,0.0797,0.0946,0.125114,0.019320986,7.87e-05,0.104547161,-0.810564303,0.0066,0.0109,0.0144,0.0158,0.02,0.0213,0.0245,0.0276,0.0313,0.0415
0.4038,0.4521,0.7028,0.039,0.1411,0.0613,0.0856,0.1041,0.1256,0.8821,0.9584,0.8408,0.0512,0.0616,0.0658,0.131145,0.018964963,6.69e-05,0.057906471,-0.830256165,0.0081,0.011,0.0151,0.0163,0.0201,0.0212,0.025,0.0264,0.0305,0.0381
0.3666,0.4138,0.8042,0.0492,0.129,0.0633,0.069,0.092,0.1087,0.8045,0.9352,0.9642,0.0507,0.0678,0.0741,0.213588,0.02830872,8.68e-05,-0.27741461,-0.440936558,0.0152,0.0209,0.0243,0.0262,0.029,0.0318,0.0342,0.0366,0.04,0.0492
0.3616,0.4132,0.8149,0.049,0.1383,0.0569,0.0964,0.1111,0.1276,0.8503,0.8945,0.9126,0.0674,0.0821,0.0929,0.216347,0.033454751,0.000133253,-0.083434941,-0.386689365,0.0188,0.0237,0.0264,0.0308,0.0334,0.0366,0.04,0.0434,0.0482,0.0602
0.3966,0.4783,0.8134,0.0381,0.1212,0.0549,0.0807,0.0997,0.1032,0.8725,0.858,0.9784,0.0706,0.075,0.0999,0.117363,0.018480589,5.67e-05,0.103986723,-0.604239066,0.0088,0.011,0.014,0.0154,0.0187,0.021,0.0224,0.0255,0.0281,0.0391
0.3705,0.4869,0.8988,0.0493,0.13,0.0624,0.0917,0.0971,0.1094,0.914,0.8767,0.8515,0.0721,0.0797,0.0985,0.132868,0.027623861,8.89e-05,-0.283342177,-0.507869718,0.0148,0.0205,0.0225,0.0253,0.0279,0.0312,0.0339,0.0359,0.0396,0.0495
0.354,0.428,0.6216,0.0366,0.1376,0.0497,0.0736,0.1011,0.1194,0.9543,0.8004,0.9755,0.0557,0.077,0.086,0.208804,0.022967672,9.83e-05,0.182100176,-0.475518462,0.0105,0.0145,0.0163,0.02,0.0224,0.0252,0.0283,0.0319,0.0358,0.0517
0.4101,0.4368,0.8446,0.0414,0.1453,0.0669,0.0947,0.1051,0.1189,0.9274,0.8244,0.8036,0.0714,0.0722,0.0979,0.137742,0.023844715,7.01e-05,-0.137987576,-0.594361994,0.0122,0.016,0.0201,0.0216,0.0244,0.026,0.0288,0.032,0.0348,0.043
0.4029,0.485,0.8123,0.0426,0.1387,0.0597,0.0857,0.1053,0.1343,0.8974,0.8407,0.9693,0.0535,0.0739,0.0785,0.098962,0.017916634,5.55e-05,0.104356967,-0.658205362,0.0098,0.0107,0.0145,0.0155,0.0178,0.0201,0.0216,0.0246,0.0274,0.0367
0.3584,0.4605,0.7252,0.0397,0.1148,0.0476,0.0811,0.0881,0.1019,0.8646,0.9091,0.9624,0.0599,0.0613,0.098,0.171192,0.021914478,8.52e-05,0.120100668,-0.681287433,0.0106,0.0131,0.0153,0.0195,0.0214,0.0243,0.0267,0.0302,0.0349,0.0453
0.3555,0.4283,0.7922,0.0392,0.1317,0.0514,0.0686,0.0915,0.1232,0.8313,0.8955,0.9625,0.0695,0.0756,0.0938,0.20901,0.025835503,8.17e-05,-0.051004246,-0.473445849,0.0142,0.0174,0.0215,0.0233,0.0257,0.0282,0.0312,0.034,0.0375,0.0495
0.404,0.403,0.8345,0.0397,0.1123,0.056,0.0657,0.0841,0.0948,0.9251,0.8394,0.9606,0.0551,0.0643,0.0882,0.188688,0.023871289,6.63e-05,-0.224282069,-0.544753531,0.0131,0.016,0.0197,0.0215,0.0248,0.0261,0.0289,0.0316,0.0344,0.0403
0.3639,0.489,0.836,0.042,0.1157,0.0641,0.0788,0.0858,0.097,0.8658,0.9355,0.8619,0.0519,0.0523,0.0536,0.137105,0.0230869,7.51e-05,-0.071761429,-0.752942828,0.0114,0.0153,0.018,0.021,0.0232,0.0255,0.028,0.0318,0.0348,0.043
0.3987,0.4575,0.775,0.0371,0.1146,0.0546,0.0779,0.0831,0.0965,0.8467,0.8105,0.8988,0.0693,0.0696,0.0992,0.135476,0.019136268,6.01e-05,0.063751145,-0.655757226,0.0091,0.0114,0.0145,0.0164,0.0194,0.0208,0.0243,0.0257,0.0296,0.04
0.4121,0.4438,0.609,0.0355,0.1487,0.0668,0.0791,0.1163,0.1244,0.9821,0.8771,0.8116,0.0544,0.0671,0.0758,0.135838,0.018942933,7.2e-05,0.020054244,-0.908915681,0.0064,0.0106,0.0146,0.0159,0.0196,0.0211,0.0244,0.0264,0.0307,0.0367
0.4088,0.491,0.6421,0.05,0.1274,0.0714,0.0762,0.1091,0.1163,0.805,0.9415,0.9138,0.0651,0.0752,0.0856,0.091638,0.018076108,6.56e-05,0.027019415,-0.920789517,0.0063,0.0103,0.0122,0.0153,0.018,0.0212,0.0231,0.0257,0.029,0.0361
0.398,0.4104,0.6682,0.0356,0.1377,0.0549,0.0834,0.0836,0.1064,0.9596,0.8893,0.8945,0.0718,0.087,0.0978,0.182082,0.021743821,8.01e-05,0.064876997,-0.609337418,0.0106,0.0131,0.0155,0.0196,0.021,0.0244,0.0266,0.03,0.0333,0.0456
0.4086,0.4735,0.723,0.0357,0.1288,0.0531,0.0789,0.1047,0.114,0.9518,0.8014,0.9577,0.0545,0.07,0.076,0.107596,0.016349403,6.05e-05,0.351725375,-0.361831256,0.0063,0.0096,0.0115,0.0146,0.0158,0.018,0.0209,0.0233,0.0262,0.0427
0.4168,0.4941,0.8497,0.0407,0.136,0.0542,0.0939,0.0992,0.1151,0.8091,0.8899,0.9379,0.0668,0.0703,0.0912,0.083568,0.016726474,5.01e-05,0.157863835,-0.661186625,0.0064,0.0111,0.0122,0.0148,0.0161,0.0191,0.021,0.0229,0.026,0.0354
0.3666,0.4538,0.5645,0.041,0.1264,0.0502,0.0723,0.0918,0.107,0.909,0.9593,0.8148,0.058,0.0785,0.0914,0.172702,0.020086234,8.51e-05,0.198791935,-0.554153464,0.0071,0.0117,0.0154,0.0168,0.02,0.0225,0.0259,0.0281,0.0321,0.0447
0.4099,0.4433,0.5481,0.047,0.1364,0.0556,0.0796,0.108,0.1139,0.9085,0.9208,0.9066,0.0604,0.0931,0.0989,0.130929,0.020354136,8.8e-05,0.084566976,-0.817460623,0.0068,0.0114,0.0151,0.0173,0.0209,0.0233,0.0256,0.0292,0.0331,0.043
0.39,0.4876,0.7276,0.0449,0.1219,0.0606,0.0728,0.0937,0.1149,0.9507,0.9267,0.8144,0.0757,0.0934,0.0954,0.111534,0.017802474,6.28e-05,0.033308485,-0.912408547,0.0063,0.0111,0.0125,0.0154,0.0177,0.0208,0.0221,0.0258,0.0285,0.0357
0.3671,0.485,0.6777,0.045,0.1136,0.0636,0.0846,0.091,0.0943,0.9553,0.9297,0.9562,0.0787,0.0861,0.0878,0.13828,0.022583999,0.000111764,0.143515865,-0.844616762,0.0095,0.0127,0.0151,0.0197,0.0215,0.0249,0.0284,0.0326,0.0373,0.0461
0.4004,0.4867,0.6657,0.0442,0.1121,0.0524,0.074,0.0894,0.1048,0.8702,0.9256,0.9892,0.0691,0.0795,0.0875,0.105177,0.016146051,5.34e-05,0.062193575,-0.92953505,0.0059,0.0099,0.0115,0.0152,0.0161,0.0191,0.0205,0.0227,0.0261,0.0335
0.4186,0.4769,0.5376,0.0447,0.1422,0.0738,0.0889,0.0936,0.115,0.8258,0.8668,0.9951,0.0637,0.068,0.0911,0.097481,0.017625413,6.67e-05,0.080693012,-0.973800725,0.0061,0.0107,0.0122,0.015,0.017,0.0206,0.0224,0.0257,0.0287,0.0354
0.3502,0.4793,0.8275,0.0399,0.1471,0.0563,0.0813,0.1065,0.133,0.9283,0.8832,0.8177,0.0575,0.0617,0.0865,0.156096,0.026589932,0.000128778,0.486876824,-0.149204774,0.0123,0.0162,0.021,0.0227,0.0249,0.028,0.0313,0.0355,0.0427,0.0568
0.3581,0.4348,0.6088,0.0445,0.1126,0.0571,0.069,0.0805,0.0976,0.8674,0.8843,0.9373,0.058,0.0698,0.078,0.198853,0.022190989,8.79e-05,0.090425404,-0.640705306,0.0099,0.0137,0.0162,0.0203,0.0217,0.0249,0.0272,0.0309,0.0351,0.0474
0.3714,0.4363,0.5951,0.0493,0.148,0.0733,0.0823,0.1071,0.1236,0.8603,0.9435,0.8293,0.0651,0.095,0.0954,0.177842,0.024896987,0.000115839,-0.014132901,-0.892347401,0.0102,0.0147,0.0189,0.0217,0.0253,0.0278,0.0311,0.0356,0.0401,0.0482
0.3502,0.4886,0.6527,0.0359,0.1333,0.0479,0.0841,0.1024,0.1174,0.8873,0.9803,0.9948,0.0897,0.0898,0.0901,0.15721,0.021991451,0.000106585,0.175895749,-0.760100895,0.0092,0.0125,0.0148,0.0194,0.021,0.0248,0.0272,0.0318,0.036,0.0458
0.3889,0.4767,0.7895,0.0396,0.1149,0.0585,0.0689,0.0891,0.0899,0.8375,0.8785,0.8676,0.0567,0.0575,0.0982,0.127397,0.020285459,7.31e-05,0.112828392,-0.705004181,0.0096,0.0119,0.0153,0.0172,0.0206,0.022,0.0251,0.0276,0.0321,0.0427
0.3675,0.4003,0.8422,0.0415,0.1369,0.0697,0.0738,0.0882,0.1166,0.9066,0.8121,0.907,0.0592,0.0866,0.0904,0.224989,0.033120181,0.000123633,-0.122882301,-0.186332423,0.0197,0.0233,0.0271,0.0303,0.0337,0.0359,0.04,0.0427,0.0474,0.0628
0.3824,0.4496,0.8211,0.0448,0.1459,0.0592,0.0927,0.0936,0.1336,0.8214,0.888,0.8544,0.0635,0.0655,0.0658,0.15814,0.026891474,0.000106854,0.140808247,-0.487029298,0.0145,0.0167,0.0205,0.0239,0.0259,0.0293,0.0323,0.0359,0.041,0.052
0.4149,0.4272,0.7398,0.0419,0.1248,0.0705,0.073,0.095,0.1067,0.9723,0.8321,0.8054,0.0706,0.0755,0.0968,0.152879,0.020190931,6.19e-05,-0.058540642,-0.780733742,0.0104,0.0116,0.0158,0.0178,0.0207,0.0223,0.0256,0.0275,0.031,0.0381
0.3951,0.4087,0.5464,0.0456,0.144,0.0576,0.0701,0.0831,0.1246,0.9207,0.9172,0.9655,0.0594,0.0699,0.0703,0.18766,0.021137068,8.31e-05,0.043376868,-0.734162385,0.0094,0.0122,0.0157,0.0187,0.0213,0.0243,0.026,0.03,0.0334,0.043
0.3907,0.4208,0.6068,0.0487,0.1433,0.0703,0.0827,0.1099,0.1248,0.8654,0.8339,0.9689,0.0514,0.0544,0.0673,0.181084,0.024138961,0.000109632,0.031823227,-0.826606234,0.01,0.0141,0.0176,0.0211,0.0245,0.0268,0.0307,0.0348,0.0381,0.0474
0.3896,0.417,0.9135,0.0474,0.1452,0.0752,0.0883,0.1058,0.122,0.9127,0.8881,0.8251,0.0562,0.0587,0.0722,0.176972,0.033360628,0.000120286,-0.452697267,-0.173538892,0.0201,0.0253,0.0273,0.0314,0.0353,0.037,0.0405,0.0433,0.0468,0.0548
0.391,0.4779,0.7034,0.0435,0.1124,0.0551,0.0793,0.0815,0.0979,0.8065,0.8972,0.9032,0.0771,0.0772,0.0882,0.125015,0.018272877,6.66e-05,0.083875504,-0.811739795,0.0064,0.0106,0.0134,0.0158,0.0189,0.0208,0.0233,0.0256,0.0294,0.0374
0.3946,0.486,0.7017,0.0461,0.1413,0.0718,0.0747,0.097,0.124,0.9164,0.8946,0.8488,0.0537,0.0648,0.0945,0.107865,0.020041894,8.48e-05,0.075049627,-0.824546037,0.0068,0.0113,0.015,0.0168,0.0208,0.0229,0.0254,0.0288,0.0323,0.0433
0.4048,0.4054,0.6012,0.0386,0.1282,0.046,0.0806,0.0869,0.1133,0.9274,0.9204,0.8436,0.0582,0.0862,0.0989,0.17831,0.019507075,7.08e-05,0.049324781,-0.777049981,0.0085,0.0112,0.0145,0.0166,0.0196,0.0214,0.0248,0.0267,0.0311,0.04
0.4121,0.414,0.662,0.0393,0.1341,0.058,0.0852,0.0897,0.1226,0.9164,0.8754,0.8114,0.0656,0.0935,0.0963,0.161925,0.020388898,7.05e-05,-0.043388016,-0.810802701,0.0093,0.0118,0.0152,0.0182,0.0206,0.0232,0.0257,0.0283,0.0316,0.0406
0.4081,0.401,0.7604,0.0396,0.1238,0.0513,0.0768,0.0942,0.1149,0.8797,0.8429,0.8927,0.0537,0.0735,0.0993,0.183906,0.022783829,6.43e-05,-0.102640689,-0.527711152,0.012,0.0159,0.0187,0.0206,0.0227,0.0258,0.0268,0.03,0.033,0.045
0.3501,0.4819,0.7267,0.0407,0.1398,0.0469,0.08,0.1029,0.124,0.8082,0.8756,0.8314,0.0618,0.0847,0.0891,0.153291,0.02205311,9.8e-05,0.203270616,-0.628174894,0.0098,0.0116,0.0154,0.0199,0.0219,0.0252,0.0268,0.031,0.0356,0.049
0.3563,0.4004,0.5904,0.0419,0.1364,0.0552,0.0724,0.1052,0.1149,0.9571,0.8463,0.8932,0.0615,0.0636,0.087,0.23522,0.025498891,0.000105187,0.070377107,-0.591396805,0.0115,0.0159,0.0199,0.0223,0.0254,0.0284,0.0311,0.0345,0.0395,0.0524
0.3519,0.4467,0.7593,0.0446,0.1433,0.0698,0.0889,0.1047,0.1258,0.8186,0.9948,0.9613,0.0585,0.078,0.0828,0.194624,0.030907593,0.000149983,0.253633616,-0.364914581,0.015,0.0205,0.0234,0.027,0.0304,0.0343,0.0369,0.0418,0.047,0.0634
0.4097,0.4843,0.622,0.0397,0.1143,0.0501,0.0653,0.0874,0.0955,0.9534,0.8044,0.8881,0.0561,0.0638,0.0936,0.09943,0.014081581,4.1e-05,0.171229949,-0.888556737,0.0057,0.007,0.0103,0.0114,0.0147,0.0157,0.0177,0.0207,0.0225,0.032
0.3607,0.4855,0.5112,0.0416,0.1307,0.0572,0.0664,0.1075,0.1123,0.9127,0.8648,0.9379,0.0674,0.0678,0.0753,0.143089,0.020922481,0.000101727,0.320755992,-0.431225653,0.0072,0.0114,0.0151,0.0168,0.0204,0.0238,0.0259,0.0297,0.0345,0.0522
